"","election","male","occupation","employment","union_both","region","union","degree","quebec","age","religion","vote","income","redistribution","market_liberalism","immigration_rates","traditionalism2","turnout","mip","personal_retrospective","efficacy_external","efficacy_external2","efficacy_internal","political_efficacy","foreign","non_charter_language","language","party_id","income_tertile","income2","sector","occupation3","ideology","traditionalism","trad1","trad2","market1","market2","education","national_retrospective","vote3","postgrad","enviro","pol_interest","satdem","satdem2","household","promise","trust","inequality","efficacy_rich","region2","region3","female","vote2","ndp","liberal","conservative","bloc","green","ndp_vs_right","liberal_vs_right","bloc_vs_right","ndp_vs_liberal","left","right","religion2","catholic","no_religion","occupation2","occupation4","working_class","working_class2","working_class3","working_class4","upper_class","upper_class2","rich","poor","1965","1968","1972","1974","1979","1980","1984","1988","1993","1997","2000","2004","2006","2008","2011","2015","2019","Period","redistribution_reversed","economic","social"
"538","1965",0,5,1,1,NA,1,0,1,27,1,1,3,NA,NA,NA,NA,1,NA,1,1,1,0,0.666666666666667,0,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"539","1965",0,4,1,1,NA,1,0,1,23,1,1,5,NA,NA,NA,NA,1,NA,0.5,NA,1,1,1,0,0,0,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"540","1965",1,5,1,1,NA,1,0,1,46,1,0,2,NA,NA,NA,NA,1,15,0.5,1,1,1,1,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"541","1965",0,NA,1,NA,NA,NA,0,1,24,1,0,1,NA,NA,NA,NA,1,NA,0.5,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,"Catholic",1,0,NA,NA,NA,0,NA,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"542","1965",1,5,1,1,NA,1,0,1,52,1,0,4,NA,NA,NA,NA,1,12,0.5,0,0,0,0,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"543","1965",0,1,1,0,NA,0,0,1,26,1,1,5,NA,NA,NA,NA,1,16,1,1,1,1,1,0,0,0,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Professionals",NA,0,0,NA,0,1,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"544","1965",0,3,1,NA,NA,NA,0,1,74,1,NA,1,NA,NA,NA,NA,0,NA,0.5,0,0,0,0,0,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catholic",1,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"545","1965",1,4,1,NA,NA,NA,0,1,24,1,0,3,NA,NA,NA,NA,1,6,1,1,0,0,0.333333333333333,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"546","1965",1,4,1,1,NA,1,0,1,54,1,2,3,NA,NA,NA,NA,1,6,0.5,0,0,1,0.333333333333333,0,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"547","1965",1,5,0,NA,NA,NA,0,1,32,1,NA,1,NA,NA,NA,NA,0,6,0.5,NA,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"548","1965",0,5,0,0,NA,0,0,1,39,1,1,2,NA,NA,NA,NA,1,15,0.5,1,1,1,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"549","1965",1,NA,1,NA,NA,NA,0,1,74,2,NA,1,NA,NA,NA,NA,0,15,0.5,0,0,0,0,0,0,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Protestant",0,0,NA,NA,NA,0,NA,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"550","1965",0,4,1,0,NA,0,0,1,73,1,1,2,NA,NA,NA,NA,1,16,0.5,0,0,0,0,0,0,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"551","1965",1,4,0,NA,NA,NA,0,1,49,1,0,NA,NA,NA,NA,NA,1,9,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"552","1965",1,4,0,NA,NA,NA,0,1,29,1,0,2,NA,NA,NA,NA,1,6,1,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"553","1965",0,4,0,1,NA,1,0,1,58,1,2,1,NA,NA,NA,NA,1,4,0,0,0,1,0.333333333333333,0,0,0,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"554","1965",0,NA,1,NA,NA,NA,0,1,52,1,1,1,NA,NA,NA,NA,1,12,0.5,1,1,1,1,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,NA,NA,NA,0,NA,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"555","1965",0,3,1,NA,NA,NA,0,1,22,1,1,2,NA,NA,NA,NA,1,NA,1,0,1,1,0.666666666666667,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"556","1965",1,NA,0,1,NA,1,0,1,45,1,0,1,NA,NA,NA,NA,1,6,0,0,0,1,0.333333333333333,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,"Catholic",1,0,NA,NA,NA,0,NA,0,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"557","1965",1,NA,1,NA,NA,NA,0,1,29,1,0,NA,NA,NA,NA,NA,1,NA,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,"Catholic",1,0,NA,NA,NA,0,NA,0,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"558","1965",1,4,0,1,NA,1,0,1,43,1,0,1,NA,NA,NA,NA,1,6,0,0,0,1,0.333333333333333,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"559","1965",1,3,1,NA,NA,NA,0,1,55,1,NA,2,NA,NA,NA,NA,NA,6,0.5,0,0,1,0.333333333333333,0,0,0,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catholic",1,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"560","1965",0,3,1,NA,NA,NA,0,1,44,1,3,2,NA,NA,NA,NA,1,6,0.5,0,1,1,0.666666666666667,0,0,0,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"NDP",1,0,0,0,0,1,NA,NA,1,1,0,"Catholic",1,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"561","1965",0,1,1,0,NA,0,0,1,32,1,1,NA,NA,NA,NA,NA,1,0,1,0,0,1,0.333333333333333,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Professionals",NA,0,0,NA,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"562","1965",0,4,1,1,NA,1,0,1,37,1,1,3,NA,NA,NA,NA,1,4,0.5,0,0,0,0,0,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"563","1965",0,4,1,NA,NA,NA,0,1,23,1,NA,2,NA,NA,NA,NA,0,15,0.5,0,0,1,0.333333333333333,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"564","1965",1,3,1,0,NA,0,0,1,62,1,0,1,NA,NA,NA,NA,1,9,0.5,1,1,1,1,0,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,NA,0,0,0,0,0,NA,NA,NA,NA,0,0,"Catholic",1,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"565","1965",0,5,1,NA,NA,NA,0,1,36,1,1,2,NA,NA,NA,NA,1,6,0.5,0,0,1,0.333333333333333,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"566","1965",0,4,1,1,NA,1,0,1,38,1,1,2,NA,NA,NA,NA,1,6,0.5,0,0,1,0.333333333333333,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"567","1965",0,3,1,NA,NA,NA,0,1,40,1,2,2,NA,NA,NA,NA,1,9,1,0,0,1,0.333333333333333,0,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Catholic",1,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"568","1965",1,2,1,1,NA,1,1,1,36,1,3,3,NA,NA,NA,NA,1,9,1,0,0,1,0.333333333333333,0,0,0,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"NDP",1,0,0,0,0,1,NA,NA,1,1,0,"Catholic",1,0,"Managers",NA,0,0,NA,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"569","1965",1,5,1,1,NA,1,0,1,31,1,1,1,NA,NA,NA,NA,1,6,1,0,0,1,0.333333333333333,0,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"570","1965",0,5,1,NA,NA,NA,0,1,56,1,1,1,NA,NA,NA,NA,1,0,0.5,NA,1,0,0.5,0,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"571","1965",1,3,1,1,NA,1,0,1,48,1,NA,3,NA,NA,NA,NA,0,7,0,0,0,0,0,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catholic",1,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"572","1965",1,3,1,1,NA,1,0,1,44,1,2,2,NA,NA,NA,NA,1,4,0.5,0,1,1,0.666666666666667,0,0,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Catholic",1,0,"Routine_Nonmanual",NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"573","1965",1,4,1,NA,NA,NA,0,1,28,1,1,4,NA,NA,NA,NA,1,6,1,1,1,0,0.666666666666667,0,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"574","1965",0,4,1,0,NA,0,0,1,33,1,NA,NA,NA,NA,NA,NA,0,4,0,0,0,1,0.333333333333333,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"575","1965",1,4,1,NA,NA,NA,0,1,24,1,NA,2,NA,NA,NA,NA,0,NA,1,0,0,0,0,0,0,0,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"576","1965",0,4,1,NA,NA,NA,0,1,23,1,3,3,NA,NA,NA,NA,1,12,1,0,0,0,0,0,0,0,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"NDP",1,0,0,0,0,1,NA,NA,1,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"577","1965",0,5,1,NA,NA,NA,0,1,23,1,1,1,NA,NA,NA,NA,1,NA,1,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"578","1965",0,2,1,NA,NA,NA,0,1,55,1,NA,NA,NA,NA,NA,NA,0,4,0.5,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catholic",1,0,"Managers",NA,0,0,NA,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"579","1965",0,4,1,1,NA,1,0,1,22,1,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"580","1965",0,2,1,0,NA,0,0,1,32,1,1,4,NA,NA,NA,NA,1,16,1,1,1,1,1,0,0,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Managers",NA,0,0,NA,0,1,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"581","1965",0,5,0,1,NA,1,0,1,34,1,1,2,NA,NA,NA,NA,1,6,0.5,1,1,1,1,0,0,0,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"582","1965",1,2,1,0,NA,0,0,1,51,1,2,4,NA,NA,NA,NA,1,6,1,0,1,0,0.333333333333333,0,0,0,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Catholic",1,0,"Managers",NA,0,0,NA,0,1,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"583","1965",0,4,1,NA,NA,NA,0,1,34,1,1,2,NA,NA,NA,NA,1,4,0,0,0,0,0,0,0,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"584","1965",1,4,1,NA,NA,NA,0,1,62,1,2,2,NA,NA,NA,NA,1,7,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"585","1965",1,4,1,1,NA,1,0,1,22,1,2,3,NA,NA,NA,NA,1,9,1,0,0,1,0.333333333333333,0,0,0,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"586","1965",1,5,1,NA,NA,NA,0,1,65,1,2,1,NA,NA,NA,NA,1,12,1,0,0,0,0,0,0,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,0,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"587","1965",0,2,1,NA,NA,NA,0,1,57,1,2,3,NA,NA,NA,NA,1,4,0.5,0,NA,1,0.5,0,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Conservative",0,0,1,0,0,0,0,0,NA,0,1,"Catholic",1,0,"Managers",NA,0,0,NA,0,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"588","1965",0,5,1,1,NA,1,0,1,25,1,1,3,NA,NA,NA,NA,1,16,1,0,0,1,0.333333333333333,0,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Quebec",NA,1,"Liberal",0,1,0,0,0,NA,1,NA,0,1,0,"Catholic",1,0,"Working_Class",NA,1,1,NA,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
